draw_idx,fsw_prev_2019,nontrep_f_2016,trep_f_2016,primary_share,secondary_share,early_lat_share,late_lat_share,client_prev_2016,overall_prev_f_2035_2040_mean,new_inf_2030_2040_mean,hiv_pos_trep_2016,hiv_neg_trep_2016,hiv_pos_nontrep_2016,hiv_neg_nontrep_2016,hiv_trep_ratio_2016,hiv_prev_2010_2020,n_pass,n_seeds_ok,pass_fsw_band,pass_nontrep_band,pass_trep_band,pass_primary_band,pass_secondary_band,pass_hiv_pos_trep_band,pass_hiv_trep_ratio_band,pass_early_lat_band,pass_sustained,n_pass_mean
675,0.5489560604115861,0.11868993338120627,0.22086577214329192,0.43844310972489464,0.39365021801355415,0.1679066722615512,0.0,0.48971608472778766,0.07751866065855,15280.583333333334,0.38066925101237253,0.09846697794951877,0.2018595099134973,0.05121790742522747,3.881872904367485,0.10974571671725164,3.0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
682,0.18357487922705315,0.03776819351231884,0.08432663941802322,0.19835136527563113,0.08912931478619268,0.04585265327150953,0.0,0.1708185053380783,0.03540434920729673,7660.833333333333,0.14762165117550574,0.03905207044791431,0.07308182977947876,0.019626007465074678,1.8957003963065722,0.10474212945915089,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,2.3333333333333335
686,0.23163841807909605,0.06956282650536157,0.10310657984250347,0.1848634264694373,0.095875401111372,0.052594505752524064,0.0,0.17395833333333333,0.05681051721017391,10147.583333333334,0.15552735476593346,0.0415190029010007,0.09066553863508177,0.02303669642052114,1.2513267259404919,0.13932005544285478,2.0,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0
707,0.7735787851755737,0.18736911189506142,0.3151594408453259,0.5795520702169588,0.2839879931684178,0.13645993661462344,0.0,0.42054797752511214,0.18812629539234074,40150.5,0.4620371536664085,0.14884931482195743,0.1955744878241398,0.061153087642261655,3.112236649831482,0.11633701904006555,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,4.666666666666667
723,0.6531088900889097,0.10483125968194708,0.2761551561741468,0.6024139729077108,0.2654768989847223,0.1321091281075668,0.0,0.5301353897244309,0.11153274353382858,27489.583333333332,0.45915564814506094,0.15196196875073634,0.1274539880410188,0.05931585655756552,3.025983373245092,0.07924451151209116,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,4.666666666666667
726,0.7054534346066065,0.13789530048286816,0.27391430052232674,0.6107635412125428,0.2617471337192594,0.1274893250681978,0.0,0.24836665241699565,0.1468492749864838,26428.666666666668,0.4324715508435173,0.10017696881581213,0.1501339864663804,0.03506969434867546,4.325726716028703,0.14317098022204208,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
730,0.7187140108032603,0.18601054967003938,0.27651404806505386,0.5829046722862613,0.2657914260652108,0.151303901648528,0.0,0.67884907229574,0.1452368062682771,20106.666666666668,0.4321378952326578,0.11337218409832146,0.27109234749179095,0.07084227317709328,3.8167650134812443,0.14607438162480255,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,4.333333333333333
736,0.657677429196528,0.1473029362891733,0.3103833950089398,0.5744835246792064,0.26846441458927545,0.15705206073151812,0.0,0.6710866027875583,0.14730928611543712,25116.416666666668,0.47696949518730997,0.16404184742152406,0.2019543653689125,0.08326050997028865,2.9080906169352225,0.10303535705992399,3.3333333333333335,3,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,3.3333333333333335
744,0.6221939591345315,0.19293735986401173,0.3217424528800126,0.5766484762628222,0.28079709511791906,0.1425544286192587,0.0,0.4709262609400986,0.17412522346470563,26271.583333333332,0.5114386409784215,0.143326709907216,0.26814362376817596,0.07299075557161076,3.586410536658576,0.11701241916748574,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,4.666666666666667
753,0.539060064475567,0.11359733544139809,0.30113853614783775,0.5969682134290984,0.2685959888028186,0.13443579776808298,0.0,0.4381136460834539,0.09428976318943912,19611.25,0.4646457001146605,0.2036887299166801,0.1007872904461035,0.0767434987226145,2.281522073726842,0.022407501641343298,3.6666666666666665,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,3.6666666666666665
773,0.7007208550832712,0.12519275537422977,0.2778456186973652,0.5667404273730837,0.28718083690750057,0.14607873571941574,0.0,0.682713055948326,0.12821289373931938,27028.0,0.4428635518109029,0.1184125576809576,0.2011797447372378,0.06113128097853467,3.7523416255494926,0.14114888466465206,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
783,0.648215494933372,0.17166937988892048,0.312462722293049,0.5297848847329601,0.3097341713575596,0.16048094390948028,0.0,0.5916564927137179,0.1691304720336794,28966.166666666668,0.475469793806154,0.14257216451459356,0.24255579220377088,0.07569950077941554,3.3503603349731326,0.1334844143531659,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
789,0.7094896331738436,0.16387903127749456,0.2459543508247667,0.616607789537651,0.25160566243276455,0.13178654802958442,0.0,0.6276349288211073,0.13093602953960246,21010.5,0.4272975302346887,0.1161927944468285,0.2696698125694949,0.0698879717527759,3.72998878326427,0.11280084333795155,4.666666666666667,3,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,4.666666666666667
806,0.5535845528599151,0.13104023915422777,0.24581402300932934,0.5449430759220314,0.2987284544148309,0.1563284696631377,0.0,0.5847057851181537,0.10738371136321305,22823.0,0.4282416183413063,0.10251722513779384,0.22403263178558008,0.05800811536200425,4.189673498083596,0.1224894648429314,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,4.333333333333333
807,0.7582731338149294,0.18309074722074228,0.3060054810900829,0.5924355979972554,0.2721072563184395,0.13545714568430495,0.0,0.47801376823868175,0.1546494289553659,26537.416666666668,0.48473213161420153,0.13122622256485603,0.22805511342557072,0.06279507404030489,3.7143285955524448,0.12152232410959247,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
814,0.3481426632111564,0.12077366051223948,0.19811923796733322,0.42506356470887363,0.16559623696923467,0.07600686498855835,0.0,0.1806696263411025,0.09939180640064697,17559.5,0.34121789742579955,0.06923202402706263,0.16433882289201743,0.027958820891705816,5.518552133869496,0.13775315859363146,3.6666666666666665,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
818,0.42465436722615246,0.11866493412381778,0.1814099013257868,0.3586796907041183,0.19886984195869953,0.10911713400384888,0.0,0.35545139187523295,0.10158182470940728,14072.25,0.3079599527664259,0.08678434795096474,0.17804864428144707,0.05148625922547082,3.0835134174249164,0.11055920565139375,3.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.0
820,0.7051913065780174,0.13248410758966075,0.23824891363713463,0.6010344975286851,0.2581713454327926,0.14079415703852238,0.0,0.6711438040929139,0.13294945001326647,18618.0,0.39806412895350723,0.10265600013750532,0.19660534613163758,0.059542353371936106,3.8866300763287533,0.13482043510549477,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
822,0.15261044176706826,0.037347888939075195,0.08209016618326968,0.1621785540999515,0.11851043182920912,0.05264434740417273,0.0,0.06315789473684211,0.027182954175832746,6174.583333333333,0.15350999104357763,0.035823062059326075,0.0486852883776816,0.013261555868435788,3.532736963560115,0.09718302349791934,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335
826,0.801676402580017,0.22114257084584762,0.3557134566830811,0.5284537201349979,0.32040018612374044,0.15114609374126162,0.0,0.45026850155777876,0.21050356207504764,43248.666666666664,0.523036180058965,0.1550475768537711,0.2507043130348641,0.06811516434068639,3.3833142560512663,0.12557374355791792,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,4.333333333333333
834,0.34259259259259256,0.09023273449832549,0.16036838372632228,0.3944637636786445,0.18360140307350017,0.08860149991452206,0.0,0.4608789202581991,0.06352829272604428,11380.083333333334,0.27595145394058435,0.07185439537858096,0.15529362109978054,0.040607001724064395,3.4291668432488946,0.1192396668444549,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
853,0.21832358674463936,0.05181598062953995,0.10081385179123324,0.19383477188655981,0.09305384299219072,0.04644471845458282,0.0,0.19404761904761905,0.04630788347959464,8956.166666666666,0.1670186554030271,0.04934110336003431,0.07743752199929603,0.02465153784126253,1.69643792615485,0.09913014180393302,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,2.3333333333333335
868,0.5779667248828017,0.19876459825140666,0.30346111386502783,0.6148421918380231,0.24206309224521194,0.1430947159167649,0.0,0.7510771910524386,0.14801308333151666,22820.583333333332,0.4689954676798323,0.16130027628432198,0.27137531664566605,0.09917671555495478,2.9074709741535645,0.10197745350768912,3.3333333333333335,3,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,3.3333333333333335
894,0.78411306042885,0.15699086487142008,0.26146748564133554,0.5186166432860305,0.3274533224206724,0.15393003429329707,0.0,0.6336252717089502,0.11285581523761257,19966.5,0.41626573020026997,0.10596171809464178,0.23494141988375306,0.06039485554452325,3.9521401309478015,0.14195258636514962,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
922,0.19512195121951217,0.04857490441432047,0.1146159193604449,0.18719362745098037,0.09920343137254901,0.04693627450980392,0.0,0.16423357664233576,0.051755982752679335,11063.5,0.1661560904449307,0.049154151562230276,0.056601021152443476,0.020412566891075436,3.3803063457330413,0.1290880136636186,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,2.3333333333333335
933,0.6467993904644967,0.19864373523219092,0.2882958597280634,0.6157752434354345,0.251557589130703,0.13266716743386245,0.0,0.5434298062035289,0.1703403883344051,22255.083333333332,0.45654718817070256,0.10935945100034239,0.26720120088257493,0.06156671005711697,4.174764245395687,0.14311193089781427,4.666666666666667,3,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,4.666666666666667
942,0.4702585611709473,0.11369707097330879,0.21217080437681723,0.5799404490517849,0.2858748191773386,0.13418473177087656,0.0,0.136892253777627,0.10390194894511579,22180.166666666668,0.3699923808655223,0.08330513883613132,0.13576399873457767,0.03069344945849059,4.459739447041933,0.12471298092403094,5.333333333333333,3,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.333333333333333
944,0.23120567375886525,0.05869721315418037,0.11450146679695615,0.17178232502965599,0.10779952550415184,0.0537514827995255,0.0,0.19999999999999998,0.06334139351086944,9630.416666666666,0.17708333333333334,0.05682745670615061,0.08002645502645503,0.028234271728029874,1.0408953338034792,0.1142293456529996,2.0,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0
966,0.0,0.0,8.443093549476529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017825311942959,4.014613192018949e-05,0.0,0.0,0.0,0.10804087160939298,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
968,0.7466397849462365,0.17764317409528455,0.280563633414554,0.6189764868843025,0.24866583383216648,0.132357679283531,0.0,0.6581576997017878,0.13355672052967113,23543.166666666668,0.443739376898189,0.13704156246190294,0.24234092437751867,0.07523590136928464,3.239420040635334,0.11426119654782409,4.0,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0
975,0.7936046511627907,0.13344895993880845,0.31127833320266546,0.601333777263469,0.2677970745736686,0.13086914816286244,0.0,0.5236342926965128,0.1431808659817816,35781.166666666664,0.5068998016150106,0.12527482301881543,0.1723417455121108,0.046545514492476674,4.045210688181669,0.1312793627653577,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
987,0.6539353943609263,0.19721853521434493,0.2951599551497672,0.5841307650501497,0.27638156564024174,0.13948766930960854,0.0,0.3807730078563412,0.17377125556251727,25737.5,0.48955994212674975,0.10472950223776618,0.25809909193933994,0.052940122354703946,4.7391893876008675,0.13257824491473216,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
