draw_idx,hiv.beta_m2f,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m2_conc,structuredsexual.dur_sw,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv,pn.p_notify_stable,pn.p_notify_casual
391,0.0410061543285382,-1.7075307610467945,1.1547691474537456,23.699820800965917,0.3022981152367951,0.8757515483174838,-2.7002228436205495,1.4340730587859984,-1.4442808780132257,-3.1495307581683143,-1.633199354700647,0.7988088493099499,6.523790089740826,4.365723344995164,0.6956743800449086,0.7109679844601429,0.4521215056244041,0.10516526824927437
392,0.030897361020541175,-1.2984211761670643,1.019635706659045,26.33990176154334,0.19436111406625833,0.8394383465579323,-0.6765233578425058,0.7792502311817023,-3.315297532339437,-3.38914884528012,-3.4480693539863845,0.7206762425923032,5.150735068257773,10.390969532638847,1.0353428748705678,0.40177242823638576,0.4077919247610647,0.09265606788898467
393,0.04152830837562991,-1.4634680227019725,1.547630060471773,12.434242009414163,0.3607026727691973,0.7924708931844529,-3.4536342072202975,1.1000229693555643,-1.3979927565571115,-2.65743438937189,-1.4605686314551392,0.8096536214194259,7.736368588892707,6.9842259895311765,0.620889687936189,0.8490060662643313,0.2959141653229223,0.08394743935294159
394,0.026371203959805085,-1.349013539124977,0.5635915313173777,26.26709846912373,0.5735953983850088,0.8839838471643904,-3.5174759104476876,1.249101154422019,-2.539784671797228,-2.9639366436145638,-3.2304920875519905,0.8852858653770774,2.2002088718745867,13.194812099564617,0.9005397130501923,0.49724129679433976,0.08665681065808029,0.10433089063891411
395,0.012061918724070654,-1.5475597210484109,0.4377631779816456,27.798468947849045,0.37520003673644897,0.6799042669713189,-1.5806465075471716,0.8809471913675766,-1.471533697634841,-2.5569679424476726,-3.008730588996942,0.8915738131486525,5.398441056358943,9.144784468247332,0.6586626047447521,0.011121290087655339,0.48376742998943206,0.18023273328991632
396,0.013258376803347363,-1.1113187992310867,1.4050267321724257,10.119639520575515,0.46968873901271013,0.6555492084046123,-0.20219240229018087,1.3376896982878783,-3.516629934333608,-1.9490075140366914,-0.6559019941267668,0.8477379126779876,7.096250829420129,2.5891737944740614,0.8043048142801708,0.17746894969387,0.49874421428139243,0.1268979233968297
397,0.0376327639133578,-1.8059310409132805,1.876306417453429,10.345596996597317,0.38612758974948536,0.7009334489311987,-2.4789917359469475,0.34186430523915523,-1.8632799577914572,-2.387492442201946,-2.6527801691050668,0.7081935371259274,4.720896550650253,2.7345513668761177,0.16817662271214157,0.8951302980063935,0.38076879475957803,0.08273683673305655
398,0.024525374907547217,-2.1573392353792378,1.570034277616591,23.025145507667872,0.10864950901286358,0.5303100797917246,-2.3805928709865487,1.2463906015618695,-3.228690114638654,-3.6479459385306576,-1.386880917478381,0.7671851195886583,3.1629454126865206,14.463594235514838,0.9791814172063463,0.8635089769460186,0.10933370178936941,0.09359706286969624
399,0.020015198833613787,-1.7968303540809498,0.39317282679986204,11.577766045876693,0.5414102181234728,0.724537409527882,-2.954738595630876,0.39137035302338347,-3.005418756798575,-3.734380493223807,-0.5670700589383353,0.799516825653735,6.347684462760524,8.213129928232767,0.7830310418560491,0.8369437985496935,0.40294681700362445,0.1110002148041217
400,0.011575767123347694,-1.7560790335755283,1.4905264420959445,21.21668284327185,0.4660821484002321,0.7706900259786187,-2.95547803690435,0.8148136034809434,-3.594263757010443,-1.4330498300712193,-3.3525745318057516,0.582779676912267,7.8572095014803605,5.929196123502348,0.46208671336652596,0.3638283806199802,0.1264552863441558,0.1530063105700674
401,0.046807465869822235,-1.6461803637218524,0.010745896755938143,27.881309837270113,0.13509269461473006,0.7943367927373057,-2.8964553966899844,0.35138683325777464,-3.789630654294725,-2.446565841377322,-1.8553472922904795,0.6941852306107225,5.6150820376727895,9.05828572043173,0.7329013464792015,0.36769955959871725,0.16784051802348215,0.1899409626603081
402,0.019965439174586114,-1.4367562855853937,0.38049544273136454,19.84026942353956,0.518222236658973,0.802077547481107,-2.391218559185438,0.5271614293415241,-1.9186988103261768,-3.100522344758919,-3.732540341048318,0.7630439676683656,2.0822316728478234,2.151908455068651,0.7583256528321186,0.030784234429395194,0.1738469575037483,0.17360971146204396
403,0.03320731469190578,-1.0769218871425876,0.6501954203942977,22.234398350966906,0.5662895562986308,0.7611359427670334,-0.4540042720605708,0.4289319144730703,-2.711527979968559,-2.970841457726821,-1.629695757909377,0.7162507764751036,7.7975032996678095,2.7142310516973627,1.0032634216986183,0.19073646786486664,0.39985946293671126,0.1782472819572314
404,0.03759386165921334,-1.3132994986043083,0.8055241873279317,19.90063005037755,0.5311786930258151,0.8648577991867374,-2.84069223275463,0.5418323463819406,-1.5007063202225042,-2.4837733498836005,-3.6564348809855076,0.5583772026678333,5.093460931382976,5.219082358758146,0.6131262181029606,0.3786940641540332,0.33901764296385223,0.05826249003704238
405,0.014361620486190337,-1.1247273637919173,2.194408959554002,27.718735938637206,0.1748639811944086,0.9161524574113367,-3.4141819459640725,1.4720566837585516,-1.5027987875784388,-3.087270270271519,-3.7987550097937404,0.7178016036397077,5.212826317164445,12.439091300624975,0.3014193746606115,0.2854194936639227,0.4576469828220149,0.08936914450421958
406,0.03067865679723718,-1.112017038875245,1.3073938560358105,24.338631845766102,0.5205450141674381,0.8976459979151772,-1.298504603508941,0.5584978894272921,-3.1180863480894483,-2.9905860430208766,-2.5753657288419607,0.8670062778825058,2.5666188789338538,2.1153285377338045,0.14869405023945653,0.4544128814626655,0.35001579577896447,0.05649247217091198
407,0.03752886844031104,-2.0031362773803596,1.1404532595872086,21.729919959712497,0.5757397125071834,0.9389885236416131,-2.843268682369515,1.165741496589741,-3.169661910702258,-2.2761473676100334,-1.0944380038545676,0.8120114357888479,2.987000129207809,14.973147966998724,1.0906339019031535,0.7188310031782728,0.21004017533028124,0.0798744252428005
408,0.005059367008521392,-1.0690613669398656,2.0522909582051425,23.780444410875084,0.451163281401312,0.5301480597128966,-2.9781393634212026,0.7789805200038495,-3.6243506409784643,-1.4134148458608093,-0.8851045646968076,0.6811298217328474,7.244809608908421,4.068453525902708,0.6853422192006772,0.07062884975191795,0.3925197612272922,0.109853374599446
409,0.04026608885216705,-2.0002631647562192,0.4606046642872224,26.458901657358297,0.16166105286922605,0.7522589103481941,-1.7232536295999505,0.4286150651412931,-2.8983426977699054,-3.2691989887403796,-0.7690265351276011,0.6314628885478988,4.189055485832375,12.682733662231252,0.8686379271433122,0.40762590069353616,0.3746323595622194,0.15832545664442277
410,0.021139297109881817,-1.8043530277659592,1.7167827880166904,10.499692640610045,0.2182455642643053,0.6019117007356152,-3.2399771027813395,0.34053612312406734,-3.7530897905096703,-3.5846128121638765,-2.280885004223964,0.6031261269813724,2.1065742746617815,14.297584516004733,0.2641537049849857,0.39976429713757083,0.4208461634026384,0.05986830781780818
411,0.008912750220736593,-1.801508724548004,0.3924279575615799,21.681096011073347,0.5601746098261972,0.8258565422806257,-1.3179370491004323,0.45342294789554755,-3.011031399065301,-3.012671701109559,-1.1408673187495038,0.7552140551862729,6.0352903874987796,8.387885678766484,1.013274480763492,0.5889530286819884,0.16950266058225805,0.062276177063628924
412,0.04895158781301657,-1.9794141568004893,0.4508083721090294,21.972156368619594,0.399723111936545,0.8974060496408187,-2.491880496541996,0.4922942222193324,-2.8619958002528296,-2.564477488920452,-2.910489194905108,0.7471479918874898,3.619784359534962,7.608545676420316,0.34036125718894833,0.26927682908083017,0.08038216980187578,0.1587371337417041
413,0.005417409882288482,-1.8744107924072404,0.362793016481271,27.22721475033807,0.19290418466133527,0.8988001999256376,-2.3962654848893403,0.32265366853538535,-2.5692141724076034,-1.9359652441031114,-2.6185227528392003,0.5693282411389786,5.522997624707912,12.079276989791325,0.9478058543723158,0.03461080109382475,0.47266334599199994,0.1587021776934411
414,0.016313345459497582,-1.3125190096911692,0.6406563773230541,12.292283321342786,0.3645761464914574,0.6227036740135673,-0.5712756017947065,0.5380525632476132,-3.1362451398678086,-3.876778359683706,-3.8300841106434587,0.6760102814797065,5.112796161200883,9.029222864882332,0.86061415017913,0.6161815728912362,0.25115923229408127,0.02510622756432033
415,0.015191695632222148,-1.9322592317454217,0.32462589722641144,20.913957184729163,0.52254720674039,0.8016075775999383,-3.2069369988811975,1.458214278206449,-3.554858584452682,-2.1239347839166367,-1.1986943254426605,0.7481108582708729,4.636842113556774,6.690694758419589,0.6545521692471512,0.4304798049052933,0.40927235093211894,0.14761630771143905
416,0.0453553202747773,-1.3970948390543598,2.088443382284852,24.594836680204658,0.5143242207059566,0.516700493003513,-0.7984412536144716,0.9103607183771112,-1.6739413565813286,-1.9076983566516552,-3.0268141354803877,0.718038862750747,7.808538446169222,9.304540016775938,0.5733904050149419,0.09638533412354483,0.08475365899653195,0.09226297128256297
417,0.03928071353818478,-2.299090235110446,0.547611456710081,12.82163281134195,0.2760697852658561,0.6333856476119959,-1.683894150084234,1.4358119974748793,-3.2243243468516445,-3.8830246678609073,-0.8668292859580355,0.7292621479991437,7.155504018830338,10.265131616411209,0.8483102370978943,0.4003629559696667,0.3099566425811778,0.07475096798516799
418,0.02653378509782249,-2.1950966335135242,2.2538614412145206,16.40125477009867,0.3532231926280144,0.5090317003438241,-2.4328618184529285,0.4430584183119215,-3.6669925892792254,-2.2360004764876167,-0.5474789779077036,0.8494475535528425,5.4215785063475295,13.959722886062373,0.5822549644031412,0.6517683094410286,0.44059281681344903,0.1606608374436503
419,0.01500238090059857,-1.6646213069912537,1.2885124093083744,10.223845220731548,0.26785557248258496,0.79426570954984,-2.49724142562101,0.5411281970744503,-2.0833512213426117,-1.3125561706895503,-3.693804187003316,0.7932258168654764,3.4848587145294148,6.910168848421446,1.0425041674027271,0.0151887482604635,0.36719548436656335,0.12186513481041136
420,0.02456484886473995,-1.3004522923369457,1.4292259631459807,27.549872964849172,0.23355037462186456,0.6176370540009593,-3.003359366484614,0.5065749736238574,-2.6935236266634677,-3.3362462207918346,-2.2527746748897894,0.8941640845816484,2.1229931132856215,11.63335977344329,0.9936472443436071,0.722898066184132,0.49379653465929096,0.03300101917056662
421,0.023954474265513483,-1.966432620115661,1.9949850312008606,29.687535799377073,0.2931438502009568,0.6678956981301051,-1.1758200526409883,0.4333306969976224,-2.9164975286788106,-1.5907640906989848,-3.406302183798122,0.6242729769229256,2.5992179704851575,8.33987868348613,0.8573162992730055,0.17037682824442923,0.14928673748670795,0.035616641486883455
422,0.006823974225618472,-1.5741076392960531,1.0815106825234722,11.04837799836006,0.592583713352565,0.9353428480393788,-3.3412078062221187,0.5736565223304697,-3.285193757311566,-1.5381582388931476,-1.9156279087924024,0.7863831689290959,6.793903006376497,9.12746485653582,0.8916723118896334,0.4310934126140129,0.13236103918446007,0.11577528911791761
423,0.04958606331596427,-1.291433581995064,1.58716448923274,26.773299661423273,0.16281508581657103,0.8128790659430278,-3.0191886149141913,0.5747996742610554,-3.378933778778725,-2.6858752006873665,-3.0735431638502257,0.6276919757445323,5.048146113200512,10.090470147349643,0.9379147869426322,0.6223540138991993,0.497026845257571,0.12585799130557507
424,0.03916393748513616,-1.72725366431228,1.8833463939485346,28.235260616575854,0.3229772146094476,0.6059924610870723,-3.5600881967693345,0.8233968555035094,-3.368693318387858,-3.8984722090230286,-1.6118522777389876,0.6503061350466477,4.688957978132633,8.961487710129543,0.7214631090982099,0.0523082368840313,0.3523102333574074,0.06823543453616567
425,0.048568678834427385,-1.4849537522212444,1.6228072425433762,10.798721136813532,0.3613091482298054,0.8355220411807928,-1.2618809010565286,1.2446243434981321,-2.7571773875081265,-2.6351404236073614,-1.6202397737090286,0.55025377077146,5.432731098412036,11.879748928905938,0.8058878474956866,0.7306224398103214,0.1966288959111412,0.10439292966969203
426,0.03248437629749832,-1.791534270893394,0.9641278564851686,25.71736256188361,0.19566267050748887,0.5698039977685236,-1.511825947245566,1.4042719647368371,-3.374181078162388,-1.2424541279088954,-1.563965522473683,0.5912235060030069,5.331758753643953,12.513861996571663,0.958497014599702,0.777819141036958,0.28479058194440343,0.15345678047350916
427,0.023388100445993036,-1.6189757927166406,0.5147249541559691,11.307067733988413,0.49587551356180304,0.900191692693111,-1.073261060770565,0.7864956372290537,-3.028024698157117,-3.44288502763452,-2.2261544512848563,0.8987485230885521,4.227671932448066,12.724858597248426,0.6346960860204396,0.5208157784558398,0.49840695002293073,0.0939610522521513
428,0.023806860941068094,-1.8120455894354277,1.6789805205764472,16.899766068553767,0.30558157774896355,0.931066174158035,-2.3546577829147024,1.3198666017198346,-1.3133794418980194,-2.3089615358855298,-2.5700053291125284,0.6511309432892087,6.104127487230521,10.71757097272665,0.8736634733782213,0.16749582257260417,0.39878178531314473,0.04787170262248519
429,0.012434711061570498,-2.0018258468204735,0.20911170113652777,15.047235202847446,0.5196485352035841,0.5207342576393511,-3.0482271531244223,1.3130291923158481,-1.811980723368674,-1.5312245053200644,-0.6648048916701197,0.8217665917461064,3.4653734026873857,4.812529036822785,0.17999826663193366,0.4818433684829034,0.4357469847821735,0.0668153595452368
430,0.010012045441752767,-1.713190556606683,0.02361772622541744,29.797140132256988,0.2609807532961918,0.8663407200453109,-1.6675895529971445,0.5791686992104712,-2.645861437888229,-2.679134311593751,-2.1524830428755397,0.5780969257235195,5.2566247493292515,4.724475969827248,0.41865386451779246,0.40256007616821543,0.36222709752339405,0.1330942083830143
431,0.03544010925793234,-1.121225699576038,1.8362303744963993,19.09401759405927,0.37338666671796417,0.9052363362124198,-1.0305024875422353,1.2947417662557645,-1.8966806377347787,-3.298591273472024,-1.530009102584232,0.8117274951331215,2.784419255290475,14.991233256841735,0.6672048473270283,0.8865545093785547,0.47703247441775637,0.06421707034425592
432,0.014729493956163912,-2.0200919987688013,0.760923426678206,29.803153935316463,0.3669175468271748,0.5375341190381608,-1.7928804311865334,1.268600361813105,-1.996304252705723,-3.1594601433704375,-1.7884444257291277,0.8665046560639323,3.966958159999538,5.001264880437811,0.7064715859210614,0.07383738612001164,0.2905488377306365,0.060164201583355906
433,0.00559760810966113,-1.5093952065053013,2.2901893452781312,14.671612028591385,0.5395728212162125,0.7079003847641221,-0.5463411739324839,0.48510759699582423,-3.780446737241696,-3.3652264157515526,-3.4168099403526266,0.5554627791263775,2.489619788712516,12.892470907951793,0.44812952590275357,0.759362403848003,0.3335435476581701,0.02034653416344824
434,0.04383462726457063,-1.6515513230613328,2.0540783655804917,28.47761428662771,0.5963650202679064,0.8070837985007455,-2.3497559429539807,1.1407127863734838,-2.1377311854999155,-3.0519910548693248,-3.6758028607180417,0.7965663316901848,7.218017722006222,4.733588228165158,0.9407678999177757,0.8223908062357087,0.11293642382275419,0.06401695593921497
435,0.032569491968659256,-1.3195365075008976,2.2050403382517607,27.78475824411681,0.49266569448083597,0.5753077648158442,-2.046027363369907,0.9509262063233366,-1.9549458725547102,-3.2183918479778124,-1.2173102948341055,0.7139647082001357,3.307035444101252,12.381146058345385,1.0317433569232706,0.12971695220573318,0.10871156200891433,0.12583939995572144
436,0.00978317388491924,-1.6030041780794186,1.2716711503969003,19.63765703114987,0.4782522781655527,0.739620670183883,-3.5198663619195236,1.416845931420634,-2.983437682675556,-3.4530016333191527,-0.802955174043233,0.6998388436642331,6.560049867063706,14.980438300979696,0.4983813543710858,0.6815754233181315,0.22053062557372521,0.09130852274522934
437,0.017243897244042242,-1.9956331744672904,0.9964117627508393,25.93037706582649,0.1527334384064089,0.61747025750437,-1.6212061838500391,1.1054122911454376,-1.5078142761059592,-1.5569807864808518,-2.051709014181465,0.6500984477075509,5.358883738033232,2.3686817007369223,0.24921860330091306,0.9050686884989547,0.4865389494665369,0.0880396843467018
438,0.0083701299194843,-2.0102766498315354,0.3188574602427498,17.92351877806651,0.119852179164787,0.560637555139852,-0.15382098744352524,1.0419632500191578,-3.9118811689779642,-1.9768723235621504,-3.292121199935791,0.6041204767029555,2.9193974652578336,6.434213688151321,0.14055237622587485,0.4137958863008899,0.3644912391531133,0.17621017156461657
439,0.02581495911743956,-2.261087521487991,1.5671790784657527,17.916740089643486,0.40690732285910847,0.8727117515761322,-3.3106643085910954,0.5353431427388482,-1.2810132897620976,-1.874398008289916,-2.2351122084059423,0.8521573682616623,7.49323583893199,6.3299844087657675,0.3348962459992025,0.576249936479145,0.264367399016922,0.13853902386152053
440,0.0448273626509313,-1.0831068598526705,0.05377486164560249,11.405663775714048,0.263404011595022,0.9069152560456978,-3.106957095361986,1.0569324797993291,-1.9559520595142608,-3.4509134934364254,-3.52586736292391,0.8961548506670032,6.010221000771136,4.825400126514305,0.4858693205474062,0.836860770343921,0.16397382032831959,0.1960111936296388
441,0.028925816293350632,-1.3902780568944095,0.9797770663409253,26.8545565035094,0.3497322356798998,0.5276591472337232,-3.1163506955646643,0.49886292412163447,-1.2188443551043284,-3.23395907406611,-1.07251744711572,0.6931234836215007,2.6805704899243414,6.420221897222218,0.4707975124577989,0.4589342496339819,0.2436606091460074,0.1554525954166287
442,0.021939987411625138,-1.6250217550814343,0.7581654577516321,19.195971583975265,0.19123179174234328,0.84631293334795,-1.116474426511724,0.43248929290482196,-3.2720196131240753,-2.2122378105764793,-0.7945461163525116,0.6667629479357945,2.7384487497949412,10.778924173985578,0.9735863933192441,0.08977709696329218,0.3488411286379127,0.09637387643772649
443,0.036640165715668076,-1.6739752521908549,0.6161313895997205,14.40408730763024,0.3591697091005027,0.6779634487045965,-0.49523011796178107,0.8479287529668049,-1.8439363832037627,-3.5099522164862273,-1.187664938390224,0.590795319563012,7.400670955091164,11.691222364071253,0.23086464888453856,0.6059098912088585,0.3900303860857455,0.08427977418640056
444,0.029085909698113078,-1.9643535877675293,0.7116089783877574,12.15681983196607,0.17336551487059518,0.5647242275860563,-1.4988632493943528,0.6783787751708321,-2.987570084968858,-1.3873527406589563,-1.452195892108704,0.7314686775120753,6.4137309058032255,7.999881240388712,1.0917649371629095,0.3094987900413387,0.09483338713132104,0.02954609629145187
445,0.039572221589265044,-1.2543808968924852,0.7099587172305347,13.159665448348878,0.5134617012300823,0.8314943037785721,-0.6167506285692324,1.3365240061231896,-2.43602745879092,-1.6842419706729057,-2.854046736164925,0.7689574129629493,7.235092251245386,10.532066973023094,1.0101295100586762,0.8451830875014681,0.3830871228160552,0.19127377502510776
446,0.04081457706273971,-1.4713363646293054,0.5707004414952241,25.169526961392357,0.5705301863483123,0.8611690144342731,-0.7908675204352633,0.9717704347185909,-1.2049792661194725,-3.289221335393867,-2.945925184731445,0.5605136483924987,4.383339609945287,12.257017183708932,0.9819748025121625,0.21585786548095678,0.08276294375646001,0.13248253830353454
447,0.04276298994057549,-2.0027295020244784,2.1226135248784206,19.508050957681263,0.5865362860018049,0.8101668777547155,-3.217426821978801,0.38741487119341395,-2.269417097755692,-3.559917136918113,-2.1422521695757246,0.599845960648672,5.879995466661072,5.3612602520141,0.5685494839088203,0.27785703525062994,0.32821235189751463,0.1386798541935443
448,0.015588030120794516,-1.600259673651776,1.6565608543541075,21.697742825199676,0.3676251048106912,0.7436946064730164,-0.8886257714095045,1.0971687739699763,-1.7211562663047344,-2.3405907615896564,-2.612240155928427,0.6742968833537514,4.998651312452047,9.81700718883565,0.8816349118996658,0.38384042396326784,0.058957912769703885,0.056240879909324346
449,0.03023308366272231,-1.5344290738840853,1.7475209528464286,19.440657077995922,0.475050788908123,0.6560971774366708,-3.430767451838594,1.0662628446281985,-2.0964597434032792,-1.7190904589759022,-1.5834907655555375,0.6576226993833594,6.591272952988326,12.03869887622223,0.9544982945201752,0.4356434481713253,0.2076434969295486,0.03847136197107845
450,0.04223280694473069,-2.1093401148119457,0.34960340625803904,19.05716864537689,0.18309847165739784,0.5244109580568017,-3.073999413527366,1.3814500249510664,-1.2355194090548145,-1.932440581848944,-3.344544657452113,0.5900606629879224,3.7629393547409027,2.846957871728298,0.04737602268949447,0.8859431106784793,0.4691881810086157,0.055523317365750446
451,0.013381913619750066,-2.009174763380677,2.3024403028200218,24.99049174146562,0.5553506103042486,0.6493537445800314,-3.198085553939127,1.1325828684472696,-2.299192807219251,-2.595204097965711,-2.3789305639868674,0.5810293821978887,4.034758142826421,11.911334075801722,1.0393209659485017,0.024154643528879326,0.37407133388353664,0.18648579096602697
452,0.03152368703513409,-1.4331568230057483,0.154228164319,14.492322270320344,0.44397543461680955,0.7391443852125611,-3.7595365005756736,0.8311001157165576,-1.4250573586040276,-3.716947453738946,-0.8381137285016562,0.6064982600206376,4.448756743791886,14.218874363916443,1.0959386569432592,0.13140954486257728,0.108404043190332,0.08594854461984162
453,0.008298271686582419,-1.136195141738073,2.021172805114871,20.536186244960838,0.4995744429037725,0.5764301216732988,-3.2036473885704426,0.75503894032022,-3.091036157429122,-1.98511080480499,-1.7535780847794658,0.7270173574688951,2.5693505827961145,5.804919379567373,0.26918217544946577,0.014393675031786086,0.05313850403842694,0.040304939630429165
454,0.019669310528337664,-1.7565998551969932,2.1762657467648894,24.393113320506195,0.44115578353616025,0.6058124127894545,-2.304152442115081,0.4440289476968522,-2.889654916129026,-2.667501955881613,-2.5225672087372653,0.7663463916827598,5.058615476150267,3.652458649936402,0.3745371640273716,0.41080405503909617,0.37302478410822537,0.0744371580643028
455,0.027631912666058845,-1.2604245209910192,0.5009058217520614,23.25422427487915,0.5942783120984803,0.6595080113408497,-2.9583059229731354,0.5649930634547222,-3.9060095851730816,-1.848213259665902,-1.103454713589155,0.8493611585414153,5.949808857104927,9.784615136451297,0.5484389050082914,0.2276565801335372,0.25065280032128057,0.04671075186470797
456,0.03969186493373205,-2.1381800295303224,1.462642731803713,17.84318248793126,0.5091383606082052,0.5889352740422965,-3.127474422241736,0.5610379936350369,-2.938421131325231,-2.978470463674683,-3.113254640327528,0.8724779165006447,4.908047491633077,13.65133161459273,0.1590030940579418,0.20566394017626474,0.3962075924673122,0.11939606088132364
457,0.020737243069141615,-1.7577612357932697,1.9983547972229685,21.411040258528846,0.40407977605917067,0.9299339562979205,-1.4185192825517965,1.1702399681403397,-1.3953775791148009,-2.939212100362146,-1.7015743754582955,0.7487959461207109,3.909562783163968,10.23739220742447,0.8804068360511437,0.1928321051286947,0.1746603408398074,0.17499077984022618
458,0.014581444629924206,-1.4697949469206042,1.0595378821093318,23.424216749639434,0.38530973351725173,0.8530142416665946,-2.411713970285179,1.285349266935206,-2.54714519364983,-3.2610842648043628,-1.0260546894172964,0.6762575604032692,3.753053207981849,8.146104456497955,0.40721565537847215,0.8063400616648758,0.20067897329118856,0.18805754135746175
459,0.049146703114084915,-1.206749648266411,0.14829679590985365,10.955266362917978,0.599909810205673,0.7330826598965834,-0.6540273780403862,1.4963334223619527,-2.4728187592584936,-1.7882927247174005,-1.901434796629764,0.6098585855584666,5.9782761532621045,9.01216194436483,0.02423766009984371,0.7688493147088773,0.2826361792651527,0.046467001543630385
460,0.025076462127643657,-2.271878824070919,0.9625995515018151,28.41371651394117,0.3234163093932475,0.565983969418914,-0.9582544593577604,0.46895215742026597,-3.8961472667652526,-2.273507448958095,-1.1532031553435664,0.8108192274143611,5.5731455880194005,12.511678008338246,0.3862958275106451,0.39281955745793873,0.4824910324910061,0.16540350578962879
461,0.04374736126636121,-1.211355622601291,2.0276404976866114,22.436751918818192,0.22776722017999385,0.7495693410888347,-0.9037694605134576,1.1168503844285989,-2.9362123911544846,-1.8028291726229497,-3.876752363391388,0.8563924910747656,6.467169631927237,7.487949460642898,0.6758875266186021,0.0846903799572375,0.47131162606707594,0.02168566771742026
462,0.027156439845833245,-2.2038228534039206,0.7882080634665848,10.507129519507652,0.12591821659584598,0.6920732194597482,-2.159446446722469,0.7283604399448608,-1.5581304922569,-3.620776854110067,-3.2885142693062117,0.8616374390797895,4.763301346923084,3.3145589380124134,0.8248077718463789,0.22656355109211934,0.47239203858865525,0.11046662729289977
463,0.006362076337304148,-2.097891286493035,1.3877818588596638,19.784443656599958,0.45881386099020605,0.5511983292857262,-2.675130188053752,1.3835802101460848,-3.1292188091073965,-1.6231752998918343,-3.1166378277908535,0.7054997725165887,7.2997096455232935,11.948314514694971,0.469308811620902,0.21507358593668485,0.29259600799345103,0.17639798534977835
464,0.04988311054275807,-1.8169393001185734,1.2897884755465325,25.681262487219286,0.41210896534852537,0.8212706794389764,-1.7815833659563873,0.38369874773006213,-1.284255322120397,-3.4788851800332967,-1.627528241660678,0.8098439149068004,4.0434991648713545,7.329730865208021,0.9291971864721131,0.8231075908994551,0.22785279440590123,0.06238500306247892
465,0.031155826350028986,-2.0298225466972584,0.8380900176189645,25.325659733192865,0.24272439686257133,0.7283963835793401,-3.1533151246254976,1.0517086626983125,-3.6932024022865773,-3.847790255946436,-1.9708641486608935,0.7899751521857028,6.911345643003099,14.010472515812143,0.5939572928209599,0.5165211454482795,0.050389352236288494,0.08932787146150076
466,0.047550684582146285,-1.3560167850232498,0.18532444176600515,24.706630547220897,0.17544658843046912,0.8994161402246517,-0.2581342569830989,0.8049229460084966,-2.6885532918850092,-1.2483493942178137,-1.0756968184034243,0.7857864059143254,2.451517196881557,7.1303484468773055,0.2355579814965428,0.00558166984050762,0.35547993993049415,0.06767775695997343
467,0.044445558250333056,-1.7172453506124097,1.745091088191633,21.41441232409217,0.4074683032441241,0.737947554251933,-1.42598497577863,0.6052252371262017,-2.5958932260535406,-2.0319613952479427,-0.7543743319465372,0.822615542620107,7.054648096493097,4.464547686970249,0.8332989436160236,0.558699143477846,0.3087858330232522,0.0788755820064779
468,0.04317564671202937,-1.9433823497237364,2.2025204558737697,26.439409518778298,0.526073931364643,0.7754945137264113,-3.4505061254004117,0.6550061281389855,-2.4959101343804315,-3.2157595759325694,-1.337010873900378,0.6566170508032163,4.507190477274587,9.23623372498142,0.4925032437906948,0.726608954313837,0.48149935035380403,0.19805096831383368
469,0.03839725274190016,-2.1074667654780734,1.559285206937918,20.403981171043505,0.5727929636212655,0.8992103849527505,-1.4842798377176747,0.8208829026627222,-2.280328452517768,-3.3066781647312937,-2.2129577545722325,0.6834560748651335,5.68629554716785,12.985311500437774,0.6869042422864501,0.9089178502236424,0.2379699566637969,0.14827067096286384
470,0.013217168751706185,-2.0540454446258027,0.9952025906131118,26.49121025649205,0.5388233721244853,0.7225720155469397,-2.4085653621803056,1.2192256094094802,-2.449594712188641,-3.820601895654045,-2.679169940104465,0.8916774183089686,2.2363561897289066,14.118847499132169,0.4608000620853574,0.8113943457689439,0.3159423356829674,0.1413942298391164
471,0.010470955710374319,-1.695425955684967,0.631732679404669,25.908546209164445,0.5612111969812394,0.8899944202509785,-0.3592974004402416,0.6117685568298852,-3.155037093277169,-3.815713635449757,-2.2487648112854997,0.6122550422083036,2.82376117950309,9.951452511166847,0.5146446765690783,0.12850752977078606,0.20618896214778581,0.14276140295220704
472,0.007674890722919146,-1.6069251311206987,1.609808503598782,12.445549729315816,0.5902175076898505,0.8377424881510301,-1.16524227241236,0.8535789772488924,-2.3358390662404265,-1.470885651230926,-2.1049703218460154,0.8485835174646208,5.409688871578968,11.842869326402612,0.1427921885320696,0.7278562621428956,0.21703790712218063,0.03872041584183257
473,0.0455886847690586,-1.681505918012058,0.5792334191547721,25.233631065421452,0.29920691926447046,0.6052511476188013,-3.8752682357977366,0.30108112187874303,-3.2150344806391136,-2.3830850312429943,-3.34119250264973,0.8952547720543962,7.335715102906219,13.753080622700939,0.21683484068450035,0.7419198810333708,0.17706857771802553,0.15647871503314192
