draw_idx,hiv.beta_m2f,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.rel_trans_latent_half_life,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.f1_conc,structuredsexual.m2_conc,structuredsexual.dur_sw,structuredsexual.fsw_mf_conc_mult,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
73,0.048234384017950195,-2.2046210194653706,2.1860527291788,0.5981290509727715,16.623120540998478,0.14721191100885853,0.5218478603797865,-3.158680113904385,0.38511237288194927,-2.6588174678317893,-2.530345730687084,-3.222576528360254,0.5930414689100287,0.17625196024802886,0.2679003753349086,3.669836141704435,8.827744408795317,0.3460155553215112,0.24723800590870168,0.2825903334734453
74,0.012286735090592818,-1.6263721461093192,2.2136058625853408,1.9986701879953648,17.957492734651396,0.5915819442300859,0.8360279193481204,-0.9189212301291012,0.7324129785136372,-2.147056352477402,-2.9647500313269477,-2.0166741735644775,0.7965771189820551,0.2976818691270217,0.18380985844707592,4.647241265115067,6.46956340983548,0.19410680367138433,0.273379877074772,0.263700746487138
75,0.016599221871707894,-1.2542754920400958,2.199959548356339,1.8750203563561676,11.479191802587529,0.5608237294754288,0.9173951403603263,-3.696336348456403,0.5031380194327492,-2.167544040103068,-2.9022015129576086,-0.785172821753775,0.8199353708534185,0.06604394183317328,0.17342109342761014,3.834548270051682,4.2485352821273095,0.973131860021432,0.6878981972248315,0.45754163119095265
76,0.034206300581966234,-2.1920470987766816,2.111602348927642,0.5897301482007424,27.95278949641049,0.3513746990535733,0.6209634760527111,-3.2923377614821803,0.7674102961860576,-1.224494676866056,-2.100412643339569,-2.5983363227604617,0.5890247203594404,0.09274580983622985,0.16494172364043597,3.4303775379647368,14.706104181538395,0.8717560296131427,1.0077384745090987,0.3284956010152837
77,0.026926916437604028,-1.6354501982370786,0.0970093639626927,0.4823045924708962,28.302167697371427,0.2143465666293076,0.5971386093253785,-1.3529311766288235,1.0787446129115534,-3.670761046732657,-2.107837729982613,-3.1007106979065133,0.6208132079330232,0.10719227263221587,0.08397000228114954,2.704736890203602,10.366366521614628,0.9835062044416333,0.393145737355598,0.41579082782255433
78,0.027350175554399954,-1.1776603904569845,0.7223226363290915,0.8746997852284254,16.680569900812827,0.34756511434821147,0.7608782689993641,-0.35228817614351726,1.4580911974668684,-2.851318688234431,-1.4152671790650184,-1.3789037914789302,0.7768558101794782,0.0668028224658061,0.05824278574728145,2.075496446677889,14.488969784245082,0.586456489398329,0.432139787484522,0.5196195798670782
79,0.012516515148939152,-1.0511348027045095,0.419057733412583,0.45260283688854674,20.22624670678715,0.5117686577429883,0.6164830386702326,-3.4759237440955717,1.3108148014781862,-2.8303356811643363,-2.5507329782509593,-3.039705955981935,0.7740591575564892,0.22633093365957696,0.27013823258999825,2.5663734105462064,7.538350083005519,0.7474736132602627,0.755068945126219,0.46649976363228834
80,0.012813007222444706,-1.9607480690204204,1.6296338101823176,1.6860822357231529,28.584316240772292,0.12453965439423906,0.5405532216707912,-1.9464217990936303,0.8062801718003998,-3.3111293736461853,-2.4970941695360995,-2.7530739664304953,0.818599509099566,0.14385140165481353,0.1226373951740994,6.83573850131202,6.593146749721067,0.28428649791383276,0.26735067768244036,0.3358552369440767
81,0.013668800288943732,-2.2964002633638025,0.5540791810753959,0.7336472549703955,17.440317689749406,0.3804215403322835,0.5084426851873904,-0.9283078860218725,1.2912180166904137,-3.7893487717095993,-3.3837674175641776,-2.1531710367683408,0.6472507055116707,0.05275799837123708,0.07168084402372008,5.631763131193981,8.569187975859204,0.5142299590968226,0.8230588100298581,0.18102906988760512
82,0.029036814029267284,-1.86452640462721,2.2222384477115056,1.6721633855839575,29.520974981813165,0.5358936198158952,0.5055658554387379,-0.8058253670531359,0.40036958043443804,-2.628431768558026,-1.5855012490072542,-0.8200413387223757,0.6815361502581964,0.13155413491995316,0.2542135013599136,4.971959044036859,5.803596789436345,0.9254599868484753,0.04614466295868998,0.27477996220040396
83,0.02852570876446256,-1.3072200252727235,1.0378295554455201,1.6954362160671492,25.60550696071559,0.3119150047999131,0.5002274288689084,-3.2238676599482425,1.0677978560453998,-1.5096884147489678,-1.9379067665266416,-2.8646686730299287,0.7987800386356825,0.20989308895124076,0.2551826347045675,3.941229770820779,11.155103751484322,0.6206763317545583,0.868355317755236,0.5328919118002845
84,0.03308828436082749,-1.1284142341480548,2.0819256552188,0.5516541798897192,25.19214373993961,0.1096027691177299,0.8397456875945294,-1.5322778219307183,0.44566942260274184,-3.319818479887751,-3.621240621186174,-2.142415762840738,0.8483788207709406,0.1593862306519151,0.2111016901228791,3.309538190014414,3.075163689865453,0.8176143032242519,0.38465848918870066,0.446777752147817
85,0.04086232100050614,-1.2877810481313654,1.8777424038301982,0.677943695941263,29.101737817490797,0.41668895208856127,0.8868592882639883,-2.991554961315459,0.992497843821891,-2.1543544587403587,-3.21504122843357,-2.8053049310551508,0.7915233583701282,0.05426372513631358,0.11058223303528115,5.1245961377292435,3.9787362164338917,0.24518091147935342,0.2063249513002459,0.14407268181802957
86,0.0480463323738677,-1.2929423172519743,0.877193447854057,1.6408794477843445,16.90029299478659,0.2399079834054867,0.9074775861748078,-3.714662751836097,1.1198764286518559,-2.047046930757301,-3.2615958198616024,-2.767530071672259,0.6074586766237813,0.2847853228198483,0.278444492639872,2.1050786404208126,7.334952775929471,0.6423522256287062,0.5327123646540666,0.41300500569319804
87,0.03511314503855076,-1.9485991533415443,1.6806784873010292,1.2477419941184764,28.019332207996356,0.26894073274331637,0.6653840079159575,-3.2017510609927173,0.47809546471563835,-3.7084636762635648,-3.6740796257860504,-3.9029705482579984,0.817297264855816,0.05349020635731728,0.29304203032379,7.788427814063748,12.480555483668832,0.8020829612561992,0.4141662396872844,0.4064607731006456
88,0.014400175542844482,-2.2490049833529016,1.9939483358391443,1.346141658552237,29.391992624659906,0.3715478257763586,0.5570152653961927,-1.0050516225967856,0.5074698316761943,-1.5454331523750495,-3.8901802355359183,-3.353936594379438,0.6822639359909319,0.2725981874413925,0.2719679437268627,6.5495574981419376,4.395780846603676,0.7106578217446237,1.0570625381885903,0.8079617944624424
89,0.03677454288423522,-1.7672234017571942,0.8039038070792782,1.3282710659797006,23.250243183881118,0.18026321641371296,0.5790046980566034,-0.8565511274173585,0.31257436147737705,-1.6921236287273373,-1.5538982447798513,-1.7614194336377018,0.661747273908452,0.056925915456289194,0.23840850281438897,4.194099615825753,6.265350535100013,0.8071304976584516,0.9024943011503749,0.07445820627220288
90,0.008358449691681473,-1.5075965223887553,0.6743881848918375,1.7042876805940774,18.755016642907982,0.4505290197963052,0.823888894170892,-1.153353561029733,1.494363859471817,-1.547775226634609,-1.22403375070615,-2.2844475987259196,0.6879666093051656,0.2906357816025128,0.1318085417415626,3.729084034285211,12.800381726975333,0.46458233204998944,0.08239887242961838,0.4196009262192738
91,0.016110804408775128,-2.137603779159444,2.029892568922917,0.8998216843794228,10.350832324180152,0.2598802494408563,0.812726468842217,-2.940297245325092,1.2083132600630497,-1.9576548286122004,-3.3385330809202056,-3.2653669519122612,0.841140994125799,0.18568259630806494,0.09565256989766184,3.5380962492332606,2.1733087143987793,0.5607041630169985,0.2645119923999701,0.605565957130929
92,0.04669517763682957,-1.7453978119804414,1.2498870671111728,1.0728437216722058,20.788842333357053,0.24895560130383754,0.7725106424567539,-0.23004731252947996,0.7423509656141436,-3.341162800928222,-1.540047964634323,-0.6684800998995608,0.6310830887424678,0.1502032557102393,0.217625224840499,4.140023427780904,6.323629021157595,0.7411393227593096,1.028116414163887,0.20383537490078327
93,0.031912633288769095,-1.5467243861914,0.2303331277385233,1.7110938228170531,21.157398185982355,0.16190004909383066,0.9471005998123196,-0.5242614256038003,1.2698858330842302,-3.7751115432138995,-3.129425401923855,-1.241400656399637,0.8043501087149028,0.13251246108606596,0.28091157765769564,6.604031033103439,14.685004344968679,0.7380374497777985,0.364199924040287,0.09297059192380971
94,0.04407417457709644,-1.5160030793413664,1.6700778392255364,1.4064631507489926,19.977763338234777,0.16111553833842274,0.5568091610571623,-1.1239074165795295,0.6325979164843145,-2.2190067293265647,-3.589113905979878,-2.707538169172593,0.6135203553532137,0.12331570332381393,0.13390303211888607,3.0964599717775734,14.53824550935741,0.9121749068781092,0.23413278381669855,0.2533393144136581
95,0.010012740905306194,-2.098057855942648,1.206180095421004,1.9115935168043325,20.29289557765364,0.22925885328664877,0.8908357227181521,-0.11829693040496592,1.112788990999151,-3.279179227703726,-1.3485015940124723,-1.8166428469189335,0.7857787784464053,0.07870875532266662,0.09820830035145983,5.2759441909478175,2.9247339294163917,0.9228255495332593,0.07104569371766391,0.0948264746445275
96,0.04617589045945073,-1.2222869619664163,1.5697702489312766,1.9570686132869448,27.185038940488354,0.37825672791776643,0.5489716812596523,-3.3605765404318353,0.9439262487884992,-2.426559786358621,-3.764380193329381,-1.197985449624687,0.8920939101581299,0.08432456690361684,0.2644069118159005,6.077944046077105,10.992749027426477,0.8001897821275372,0.4934762570075974,0.2778115558813799
97,0.0411164614518686,-1.8576658837675861,1.0099604083100688,0.6048027759422583,13.7450389638211,0.13012385555210546,0.502697977521421,-0.755406073134421,1.391928556163299,-2.5573205535741206,-1.745148913714083,-2.39295814416883,0.8571098108204271,0.05502483202285847,0.19841174815098517,7.5805857967760755,4.359485981419769,0.8707655315803439,0.17632804429750448,0.11113437312527821
98,0.03145778948837176,-2.053774898864645,0.7554640313190826,1.9699374512886645,12.01734866489559,0.24154163782108076,0.8439053288494343,-0.28491235411470495,0.302110125289742,-2.33692920886962,-3.03923841348701,-2.3698006011244197,0.7976446881130139,0.2171925095389164,0.23402099384480585,4.595608408155958,3.4098967009352315,0.511172294799057,0.7590160461527771,0.5704971366963886
99,0.030671065829987167,-2.1830639914058003,0.11626732895508811,1.80025675234511,13.892089292537579,0.2734555491865312,0.6511131589862783,-0.5827991900076106,0.32005074952017143,-2.821135516723768,-2.2970177115741937,-0.5751558165379351,0.8086036413942927,0.25077396293552784,0.259603911985097,4.78492458640712,2.5076446959820085,0.5759948593674846,0.8391724354653175,0.4260138846308948
100,0.04642359020467903,-1.8075198495751599,1.9422076907316193,1.7162036982266464,24.05894007564538,0.5701915116862887,0.8517661022137537,-2.9228241603902663,0.9593892394646342,-2.582257827588519,-3.136142904866764,-0.922218516108201,0.7155035811444519,0.2871324354753189,0.09632137185667136,4.529562471306223,7.101215759072224,0.7149038692318654,0.7155101215077433,0.8143573035600793
101,0.049452299750189,-1.6641297589178152,2.110597256801472,1.426884950220669,26.769563511800396,0.49767654670971917,0.8872845461670898,-2.1174194547858622,0.3618782352815877,-2.066879601406537,-3.2442343575047237,-3.158262491165385,0.5974310301973681,0.22381559989359728,0.054083093834587294,5.584343588687027,10.322495815798298,0.1659331935381112,0.7814745142256022,0.8956319064384941
102,0.02565727886170252,-1.984331332654729,0.12562631755841602,0.30291321797841875,29.13459967924308,0.37992942314333544,0.8683325933584595,-2.8237893266039125,0.7074130270671694,-2.2992553151395496,-1.4024516479681406,-1.8261392879607414,0.8458054074132215,0.22429778781523485,0.1305634156144006,7.150404029944896,7.677618017682521,0.20057536949057292,0.33276628835475097,0.9100241539168187
103,0.027058187514134014,-1.3641228539212813,1.8689003755112512,0.6869709063644752,17.50508965862996,0.3067831574679165,0.6447463805095536,-1.7209137225543922,1.1909646574510504,-3.1673502292493527,-3.468440147023154,-2.3525541923123283,0.8716739313975015,0.19095377053048507,0.2638417587759395,7.729385534178796,6.897683827122011,0.5464405501157323,0.19298442952032208,0.37253000167353295
104,0.025041224343513496,-1.7187983156586841,1.2688776237734207,1.4972756248238657,19.155012483172943,0.4928942076196845,0.8834671732488182,-0.8260740007948915,0.9531329929993455,-1.5150962621303794,-2.2904542699524733,-2.391150644211985,0.8818327242700853,0.18815514098226832,0.09841659060154694,6.673146994079327,5.248310893640049,0.7945161993280766,0.23757879631261586,0.6620552807481731
105,0.01673793336909689,-1.096302770109713,0.101260445200138,1.3470347074859028,14.626231193306136,0.1588160680132953,0.8649296200851389,-1.3169539603720959,0.3706338469511935,-2.4060118058690616,-2.0210743011063173,-0.5962325221946796,0.8122924354303211,0.18615574215083824,0.14665489605543597,3.1814466319509154,10.481868447961078,0.19288131937482944,0.8894795399323497,0.6345611144839104
106,0.04380891407470909,-2.1273352879125844,1.7785216778280175,1.205541173203788,14.708091938171032,0.10602472043774006,0.5204914883890956,-1.9994078853563593,1.4916410748890352,-1.8721860414715938,-3.0201908913016977,-1.6417991398857206,0.726177388606857,0.15755956152078557,0.13957981720371854,7.609363522884442,5.019701465341781,0.7546781816840871,0.6453806799968383,0.5563586833218003
107,0.03591567431342047,-1.2353744820565666,1.4754437556551527,1.0327960074153575,27.11276935850015,0.4901179295933231,0.6483584877460405,-1.6038547018823626,1.1809196371273645,-2.3873299997869695,-3.4846586493535257,-3.300194979805478,0.6016014485589818,0.2210006475652841,0.05699799145575713,4.562862792161669,14.865758391190688,0.6061722284738776,0.8004702356780141,0.32362637916663234
108,0.015882767586864327,-1.4601655261957132,0.9717466700862717,1.2216869013133782,15.274705884434155,0.25621609838245396,0.7416593853069255,-0.083795154155204,0.450688769117224,-1.7862262734152687,-1.279958375657475,-1.5114281025111418,0.8667468741210713,0.28320683188910095,0.1330400583808142,7.848684195612518,6.532085642743106,0.5985282629168477,0.21512029116475806,0.3177397804568948
109,0.0392322916968723,-1.7929928249494247,2.28847687356058,1.0250043937658653,18.231569327290998,0.5647167024646736,0.6757726589710591,-2.719953469651866,0.8189462027425722,-1.8442425201934132,-2.261152148138604,-2.172467707275921,0.7066587860195555,0.18995095955222296,0.13616845330566152,6.523681975690739,2.127073816375218,0.14046327108668014,1.0647070730306079,0.7279535112901567
110,0.024932198394938175,-2.135287165072744,0.6071553958166388,1.357248482550725,15.645115607708995,0.20068727504224493,0.6354229064950486,-2.6398677587042787,0.607374834712156,-2.288133043012613,-1.3122926941053032,-2.54536920296837,0.8908153796259934,0.15293135332947574,0.18756470196787833,2.898244812344569,5.158392501708836,0.9942111034368274,0.9449988508744223,0.3991523773174757
111,0.04304672526695093,-2.237660444338586,0.15798679757358888,1.5672247362402356,20.406774974404044,0.2045778206654906,0.8934420913857835,-1.018001696598799,1.4398449946738863,-2.238932997203871,-2.8860241688802333,-0.8470391932276828,0.8660569752641364,0.10170845718340345,0.12020957127758909,2.482474655339484,11.570752942658071,0.4770395170933214,0.8299344070080156,0.3129524635465328
112,0.043955469727173895,-1.1377687187885777,1.4631479296708296,1.5901817956646742,27.707605247235787,0.5546717340956333,0.834107155438153,-3.176914140993725,1.4704473846616877,-2.886081647567073,-2.8336224025074737,-2.3448857187597696,0.6428913207175941,0.22284373375620348,0.10752816447885985,7.329560397717639,9.977242105017574,0.5206189821272307,0.04372946132927357,0.5759525633507679
113,0.009095252238819712,-1.4339472787572338,0.8407630327144489,0.774458751517594,22.229199388352477,0.45478906034646005,0.5498727206595809,-2.0669522631701476,1.2611062745264907,-3.883763254313813,-2.13941411605223,-3.0346551096729284,0.8944530013219871,0.22679795416545612,0.11260912184476916,4.3392713960863425,14.065898420472095,0.4083511920706073,0.7109473657405447,0.712726368230106
114,0.007036966628145135,-1.8482000478114213,1.6399085971783667,0.4675612967818487,16.51970936365256,0.3748440284244361,0.6051679568626587,-3.217824226012892,0.9272008202773674,-3.679963969112521,-2.8827118111345147,-1.573225729488255,0.5796210576617505,0.16891030959547992,0.08808406237986123,5.419209527626196,10.765099119100917,0.6158704743248293,0.875210002202353,0.7033157649165837
115,0.04775766893642764,-1.0571570644061512,1.4470086363456203,0.4921647360442283,10.037590905156726,0.2727922605548161,0.6297174286787213,-2.1833150478988292,0.5856073284798369,-3.423654316108124,-2.2600673335943986,-3.652157277738625,0.5553845359485619,0.20734941150352765,0.2347065662717287,5.214250539629031,9.792436724296174,0.5717077718397362,0.37537278940405155,0.7882566778270141
116,0.023595111133512953,-2.0481363146485045,1.6010390423176728,0.8386983822976432,29.582484693572344,0.15002328376153895,0.7996865605887731,-1.20227052553859,0.9817054373248171,-1.4702463383375863,-1.859144372748692,-0.6851566629885077,0.8010354439134559,0.11988451620713128,0.08630967279513212,7.8062047630311175,8.93904308758774,0.20689128518092975,0.06383762968008114,0.7572558307132601
117,0.006174452136783226,-1.2630805415750483,1.1303552869057594,0.5633196501824542,26.285083647320544,0.4248893362015945,0.7267061782993876,-0.07609576127960382,0.6916442850277988,-2.079790148722614,-1.4211249301851656,-1.9490064064301444,0.6325595125961061,0.2778764389017849,0.23714479649734993,4.124089489475428,12.205481073602938,0.1254980174780162,0.17215587098904037,0.5248814785364166
118,0.043425394409188106,-2.081479735776269,1.2243792931418056,1.9481630468603908,29.822319068959725,0.3238579756343898,0.9301050240766152,-0.5922616981918827,0.4745336757460038,-2.770322068261983,-2.327472675578785,-2.577924854702611,0.7433102726189003,0.1189576225902874,0.11469579396092937,2.517001170441319,4.735542146913179,0.8361936418244996,0.06176476498714492,0.8866827536607302
119,0.0378728500298003,-1.276311378473323,0.06792165051143127,1.6324497326667198,15.996849977409568,0.1403962477528275,0.9305192205019375,-1.4871539849094226,0.3090077161636804,-2.53156609070821,-1.434988739136319,-1.755165876673022,0.702414261536521,0.11082422106574112,0.12617067553989547,7.9001751074371995,13.732169911676998,0.9874315261684383,0.8271674357677654,0.5083725888154949
120,0.00956053323509596,-1.1241204512661684,1.5753283795433421,1.4289601746136953,24.079615153443847,0.402921221528201,0.5291661838926863,-0.9558038727410607,1.086680858481794,-1.9255051977378825,-1.300396505505502,-2.7213158451133266,0.6976802687071615,0.2995521353555383,0.29709407048340297,5.917854258849525,10.959742913570514,0.48541709091818663,1.0727312744673219,0.3728342336253391
121,0.016981423447708498,-1.188452794191789,0.5313957975599671,0.8619345485062291,15.73998146002564,0.45879049838212915,0.6048970687143367,-3.386401600086257,1.2734734858313148,-2.7363442185589677,-2.8182252615165346,-1.3012451950635535,0.7569827943221838,0.17389794723451518,0.14025227194847506,2.4408605683073845,4.097874056177082,0.4100069653946973,0.1082604480705372,0.5413564126115162
122,0.017450349891149207,-2.278199599643252,1.126713177635987,0.34018661307445774,28.767908306849222,0.3757140503591555,0.8089263889284135,-1.2831993110989197,1.4416680869517375,-3.140997706300795,-2.952085411592885,-2.8431424908087135,0.5597515282627691,0.2835081307038422,0.2136460328044295,5.349249846749256,12.503731488081527,0.45969641989973997,0.039282140143260265,0.8383223324479437
123,0.009219051917689744,-1.4702454161418563,0.8666131440485052,1.868211729455741,27.051884134157525,0.10710997240035214,0.7087588387212369,-1.4551872273120394,0.9856345495609931,-1.6222635772478702,-3.4556826961059297,-3.139544284547414,0.7241561262805383,0.21956687195025348,0.203859806344793,7.278992405234229,6.67380301260919,0.3094209244313819,0.2586375624880846,0.05514804610745031
124,0.047674226990771194,-2.2618069909110217,0.9278976585405954,1.6771932177731492,23.34561795762993,0.3043610953443158,0.8168412412909662,-1.8230379936256411,0.8795567169212051,-3.54741708182919,-2.873567861959587,-3.4064025680702517,0.6199405652294965,0.1925639144247851,0.0659302780986896,6.48955717105582,5.74606903145176,0.8583647766916717,0.3155967014804195,0.7773242467793958
125,0.008294918330728616,-1.674879918332603,1.7503446258461413,0.7351632888063164,13.114853457319297,0.5015777915251111,0.9425894728811927,-3.1418377741333785,1.3618703387211486,-3.1956743777870518,-1.7948928285228742,-3.202530571504056,0.7960273101580833,0.08741937258469909,0.05897272321110318,2.7832671850718693,3.510347266968121,0.8283199040442558,0.45940811408291454,0.3047731681538453
126,0.0064755189972923325,-1.3444858229047676,1.939021541496218,0.38051407083259725,28.20585297730609,0.19641501144760823,0.9141298495102803,-1.1853754400108656,0.5486836496666564,-3.8003726765647627,-3.412118262157275,-1.1416254384883904,0.6180277551902459,0.1116529314995032,0.12170158951736613,3.5882879247706887,5.172803146959229,0.11986815448281592,0.03657501051709319,0.36495940893446266
127,0.007173921482102611,-2.158254226663005,2.0236674570855957,1.0068760144877769,26.564830341700187,0.16770786976717753,0.9455451021754252,-2.6493905523605488,0.7787213377294917,-1.793370546939426,-3.203807480884452,-3.373491926704655,0.7079156361236717,0.19170833185785485,0.05559564909542178,6.5861445686149,12.442248257869775,0.16821283458179914,1.045645554558015,0.49164802531439106
128,0.041357349580916955,-1.833543582898601,1.4525725145127226,0.6378199820550825,27.226403689001426,0.3326732245812025,0.84343812045124,-2.32243702975145,1.229380016303194,-1.763596390980891,-3.262233610380263,-1.9003007307401472,0.8722904897883037,0.2693110209766551,0.0903789959156478,7.647601680396319,7.949808585704769,0.31342310125091977,0.07645503091227918,0.843212935222225
129,0.03724609738946726,-1.571122685084313,0.859042763510356,1.0655313354323046,13.666407056907925,0.30925790549077325,0.6404984611599239,-2.662340203986057,0.6381956393567844,-2.1012615058599726,-3.3322083439025945,-3.5706916508513515,0.7930720048729384,0.2965629913427279,0.24975384100440845,6.861733634063355,13.046154838636326,0.7797794324818275,0.5678268995846958,0.3147438357718501
130,0.04498831952344267,-1.7332769710701583,1.4087465383494797,1.126438146853288,12.464561244620466,0.24475973808513107,0.5065787017946846,-3.8498551213398158,0.5333357908029234,-3.5089859063272923,-2.096606138959306,-1.7105329169379742,0.7232583558999198,0.16102258742742093,0.15644071842813742,2.590114804463763,6.8881091110859245,0.655417341494437,0.8319312320612073,0.061384913298102486
131,0.01311837845281636,-1.3127336268604362,2.0552234710641937,1.2887310249703607,22.961919120576532,0.1726291748601364,0.7181594391560482,-2.847204278280885,1.4748457879721562,-2.1720223471906874,-1.5748170622546578,-2.4324631995290127,0.5652976113783338,0.11780820669227135,0.27539918697270355,3.1714281416349817,7.916542596192921,0.5913721679572842,0.33755618459554665,0.16738071260820644
132,0.029942506586490912,-2.1178442513164533,1.0240757252486845,0.26829959614609683,15.51392997650329,0.13353063796459524,0.669905884310601,-3.909398687749338,1.0933416811618908,-1.3921492823239543,-2.765552791540859,-2.9531139366261385,0.5828837650356722,0.18021285020040162,0.24378927486190666,3.7414610200053495,12.859574876385187,0.38630360225117133,0.9407565620414117,0.4941074094860104
133,0.04987389557441994,-1.5484073905558935,0.8719576281721584,0.32439844406055474,21.900559311046838,0.10032363839774897,0.7941572538233395,-0.7311585919171519,0.4057007170750395,-1.451915321551437,-2.9246162853196793,-0.912702894610554,0.8062015810423377,0.09544009940630876,0.05451500072603632,6.349980335779365,4.449540407122439,0.9165464940701258,0.8578490326360373,0.6220350245068276
134,0.0398299134323727,-1.8050446454164322,0.9121806573410202,0.4332676856399039,27.580979200426718,0.1454347127967888,0.9376418220059619,-1.4301235120805278,0.7589795013757694,-1.6509016804104593,-3.1262248872988825,-2.4878431124680613,0.5641449717663763,0.2658442128489968,0.19427095762599572,5.176682679405533,5.344481477153476,0.5019035518146984,0.47828707844311336,0.1256212193960328
135,0.021546687168086016,-1.2316094749136448,0.9564334890066395,0.6944282678122566,25.286029439736787,0.3542193244673072,0.7776612734941855,-0.09427907657918722,0.3793184339633655,-1.904841505486413,-2.449423094413358,-2.259576841051663,0.8238753845579105,0.2315504176266982,0.2709495303706053,7.2554720491917735,10.428195597175254,0.1690273825659934,0.9264519029669444,0.2915133573758899
136,0.04512315664359426,-1.8382587186630261,0.27358332456998485,0.9709396754064222,28.722137467960074,0.21043197461394036,0.9053229366362177,-0.17130309708483615,0.5584261717040467,-1.8168307877462868,-2.937149371141424,-3.359881228319159,0.5878524506674387,0.18722158845028336,0.15727329567568527,4.610799250301936,11.872133998648579,0.4254111242771216,0.5870006455068645,0.1051434606080265
137,0.015186033600371223,-1.9469858548323904,0.50522571592468,1.7680385966631018,16.10929565928161,0.3486953977532398,0.859690590644892,-1.893245207436598,1.3940118966151303,-2.874234402943057,-2.4156022824969146,-2.797836231401037,0.7811897192753103,0.1432660121967185,0.24093160190880158,5.2840496559189365,11.66898034718603,0.5779047143362636,0.7665598259204354,0.48097599191010926
138,0.03805208191632631,-2.0182876987459615,0.04528016698661412,1.0298247072125646,11.461836335093608,0.4834253247134266,0.551832101801001,-0.8955317582499593,0.4166355197419827,-1.682313767253972,-2.396975276202106,-2.27717527156202,0.7134646732855072,0.05995927051929094,0.2852049245331787,2.432905493576069,9.555227472369616,0.48245785541188335,0.3579288275314868,0.008749900382889376
139,0.03618245791503662,-2.01905695030155,1.5071356582698436,1.5837834367001693,21.385557770786278,0.48051352484549015,0.6459697256513502,-2.4194449825590167,0.35226016873253657,-3.184328521420425,-2.4752747611317663,-1.4640127704897896,0.6389701970569551,0.2316762938218067,0.1442945014864268,6.7084067056137995,5.09284013721249,0.18894013135168916,0.9826007161365828,0.22671966247024647
140,0.046850265727832324,-1.9998025683460905,0.260489117779359,0.9990241619540692,18.32539839000119,0.40625872492740656,0.5475068301330414,-3.126111013262462,1.0152647675044861,-2.505333125191763,-1.4481032071782733,-3.4004062781902475,0.8980242436715846,0.08330004461198531,0.2949764230786349,5.608826514070499,9.00775684261091,0.8812098209487041,0.6099693023982158,0.37896772913600507
141,0.0292568286477558,-1.6581602531641235,0.7210617802976509,0.6644241468838978,14.93461616880611,0.14210154228497265,0.6433021812926546,-1.1112752495236133,0.6687499346390081,-2.185517822925603,-1.5128887027224152,-1.3435658942272943,0.7781267345725471,0.18847799120835607,0.28359679609638827,4.467136649129198,11.331840811688926,0.2971885897618526,0.12681021181832938,0.2594762409345378
142,0.022131958829628182,-1.160203062199574,0.9637221353634724,1.8877354217878874,25.58603818123604,0.26235363011738494,0.6316511704771944,-2.7522934688327165,1.2409299703360763,-3.1571672762113705,-2.7058595724339747,-3.38405874433359,0.6085491143726907,0.17723263592005017,0.2060349698239518,3.321209103184409,3.921362378176592,0.7977049567564689,0.18402565247628314,0.7407969357645565
143,0.03268783590933378,-1.3610305077118616,0.9799976973046491,0.6285585404050333,14.17234319963159,0.3231269051981178,0.5593843377896668,-2.3153560316355586,0.3802771552751774,-2.468056537809873,-2.0581050025469763,-2.522721571341092,0.7623096953504285,0.13812537652005108,0.094067928956371,4.915664117085371,13.211435289450026,0.7017960809938534,0.2946879540108016,0.042757210413262706
144,0.02087571959590569,-2.2152824068759918,1.6613176513485006,1.1580803965893258,29.296773484264353,0.3529636278297089,0.7669636559688686,-3.0636534408150133,0.579566767515244,-1.9904524955053413,-3.1731454710035476,-3.741750862219806,0.7697793963864684,0.06782475837358012,0.07667775149873457,6.8982312246145066,13.96110496132317,0.8763879605603379,0.5909689225123387,0.5545999817453221
145,0.014692407227978422,-1.2082183144683647,0.07560747128990852,1.1366837641020555,18.641391662593897,0.3139187084935191,0.585548139902775,-3.2346901399346653,1.1363085425482993,-3.122787152225821,-2.636571050605669,-0.6372275439456687,0.8865443813306971,0.15860540523772898,0.17878646057717695,3.2169002964378786,7.232754840079625,0.8444368216270195,0.5162215414862494,0.5598265697073073
146,0.023300091494522824,-1.680410733376066,1.6873263302337929,1.53523415824479,11.929333944360977,0.5040170166935736,0.5904739998446584,-0.7118336144583357,0.9985392611879158,-3.5391902288134087,-1.326686243524688,-1.306792396174032,0.5575096751991507,0.21009841065238422,0.24277763892859128,5.990564169852123,2.722731355542324,0.5947423413716872,1.0794062492763388,0.6566408567825669
147,0.012652006112371255,-2.0362580514704147,0.23935467259180887,1.1648495715228044,14.447759923359628,0.1693028711346194,0.8970133915037877,-3.074828576738444,0.8121692263679383,-1.5819741364848197,-3.0739137649980366,-3.7167567341696364,0.7376607286011445,0.27673884907786495,0.13790176785360952,7.493272378238865,10.139862228448852,0.162964572735463,0.577694479991948,0.5103311161404213
